teleplay_id,name,genre,type,episodes,rating,members,rating_2
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",short,13,8.350177,27532,8.323831242873432
15959,Nurarihyon no Mago OVA,"Action, Demons, Shounen, Supernatural",short,2,7.681171,11401,7.939490445859873
4699,Eisai Kyoiku,"Restricted, School",short,1,5.679281,1484,5.666666666666667
30781,Matsubara-kun,Comedy,ONA,5,4.336335,84,4.0
5572,You Bishoujo Miruku-chan,Restricted,short,1,5.55099,480,5.166666666666667
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,7.239061,59207,7.277160272499104
158,Maria-sama ga Miteru,"Drama, Romance, Shoujo, Shoujo Ai, Slice of Life",medium,13,7.018113,33989,7.595011876484561
14741,Chuunibyou demo Koi ga Shitai!,"Comedy, Drama, Romance, School, Slice of Life",medium,12,8.206038,394399,8.107581967213115
6892,Yokorenbo: Immoral Mother,Restricted,short,2,6.9462233,3890,7.127659574468085
89,Mobile Suit Victory Gundam,"Drama, Mecha, Military, Sci-Fi, Space",medium,51,7.147805,12673,7.108303249097473
5585,New Dream Hunter Rem: Yume no Kishitachi,"Ecchi, Magic",short,1,6.5788145,586,6.5
10115,Friends: Mononoke Shima no Naki,"Comedy, Fantasy, Kids",long,1,5.945399,601,6.5
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",medium,26,7.1178913,25098,7.581336696090794
3258,Lily C.A.T.,"Horror, Sci-Fi, Space",long,1,5.683448,2068,6.367647058823529
2573,Minami no Niji no Lucy,"Adventure, Drama, Slice of Life",medium,50,7.4726114,742,7.461538461538462
222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",medium,13,6.647474,11750,7.079908675799087
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music,Music,1,6.5610294,6634,6.792035398230088
21781,Tsubasa to Hotaru,"Romance, School, Shoujo",Special,1,7.1124825,6651,7.203947368421052
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,"Comedy, Fantasy, Kids",long,1,6.599784,117,7.5
18003,Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen",Special,1,6.2377424,447,6.7
23987,Sarusuberi: Miss Hokusai,"Drama, Historical, Supernatural",long,1,7.3796263,7034,7.395161290322581
15359,Kyousou Giga (2012),"Action, Fantasy, Supernatural",ONA,5,7.0975494,17584,7.386
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,1,6.386717,794,6.583333333333333
2541,Dokusen,Restricted,short,2,5.629161,1046,5.357142857142857
33712,Bikini Warriors OVA,"Comedy, Ecchi, Fantasy, Parody",short,2,4.5661955,3404,4.333333333333333
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,Special,1,6.9714227,13238,7.314814814814815
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1,4.8844934,82,2.3333333333333335
1292,Afro Samurai,"Action, Adventure, Samurai",medium,5,7.7068396,135708,7.4914159128669
34475,Monster Strike: Rain of Memories,"Action, Fantasy, Game",ONA,1,6.508524,313,6.666666666666667
11867,Cipher,"Drama, Music",short,1,6.3302894,2535,6.189655172413793
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,"Action, Adventure, Comedy, Shounen",long,1,6.770772,4204,6.785714285714286
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",medium,12,7.6848974,181845,7.531669865642995
16756,Kuiba: Zhi Shiwanhuoji,"Action, Adventure, Fantasy, Kids",long,1,7.641214,487,7.866666666666666
13221,Kyonyuu Fantasy,"Demons, Fantasy, Harem, Restricted, Supernatural",short,2,6.971157,8854,7.585798816568047
1961,Arashi no Yoru ni,"Adventure, Comedy, Drama, Fantasy",long,1,7.2716036,11458,7.880952380952381
998,Blue Seed,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",medium,26,6.8394966,15194,7.276824034334764
10820,Sengoku Majin Goushougun (Movie),"Mecha, Parody, Sci-Fi",long,1,7.1787567,198,7.25
13731,Eureka Seven: New Order,"Adventure, Drama, Mecha, Romance, Sci-Fi",Special,1,6.914344,5900,6.88135593220339
30543,Rasen Sokou no Dystopia,Restricted,short,2,6.6103225,1943,6.714285714285714
17090,Agigongryong Doolie (2009),"Adventure, Kids",medium,26,5.3967743,132,5.0
4469,.hack//G.U. Trilogy: Parody Mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",Special,1,6.3786383,7952,6.70703125
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,"Fantasy, Kids, Magic, Shoujo",long,1,7.4050007,2123,7.507936507936508
1978,Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi",long,1,6.9097986,5295,7.009661835748792
29917,Uriko-hime to Amanojaku,Demons,long,1,4.0032773,71,4.0
30512,Hero Company,"Comedy, Seinen",short,2,5.5925922,519,5.0
32734,"Satto Anshin, SAT x Peeping Life","Comedy, Slice of Life",ONA,3,4.98018,66,5.0
2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,"Action, Comedy, Fantasy, Martial Arts, Shounen, Sports",Special,1,6.694874,47988,6.9950839819746005
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,7.2047505,10824,7.3538461538461535
3199,Nanatsu no Umi no Tico,"Adventure, Slice of Life",medium,39,7.803282,2123,7.5285714285714285
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,"Action, Mecha, Sci-Fi",Special,2,7.396651,14158,7.504655493482309
4551,Hakushaku to Yousei,"Adventure, Fantasy, Historical, Magic",medium,12,7.4414253,63915,7.626740947075209
26443,Triage X,"Action, Adventure, Ecchi, Shounen",medium,10,6.4691086,59632,6.629694323144105
1191,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",short,6,6.9251204,7289,7.49685534591195
6229,Konpeki no Kantai,"Action, Drama, Historical, Military",short,32,7.194389,827,8.0
31043,Boku dake ga Inai Machi,"Mystery, Psychological, Seinen, Supernatural",medium,12,8.355956,402381,8.744963083468903
3151,Genei Toushi Bastof Lemon,"Adventure, Mecha, Sci-Fi",medium,26,6.3846045,666,6.25
1127,UFO Princess Valkyrie,"Comedy, Ecchi, Magic, Sci-Fi",medium,12,6.3108187,11794,7.21875
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,"Action, Adventure, Comedy, School, Supernatural",short,1,5.5985937,1628,6.0
3342,Mnemosyne: Mnemosyne no Musume-tachi,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",medium,6,7.1969566,96092,7.662578720583361
29925,Poron Guitar,Kids,long,1,4.930201,78,4.5
6211,Tokyo Magnitude 8.0,Drama,medium,11,7.938505,121349,8.33001808318264
10355,Twinkle Heart: Gingakei made Todokanai,"Adventure, Comedy, Space",short,1,4.5485697,307,4.333333333333333
8754,Tales of the Abyss Special Fan Disc,"Comedy, Slice of Life",Special,2,6.9212275,2975,7.225806451612903
854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",medium,12,6.41675,14641,6.510775862068965
16395,SKET Dance OVA,"Comedy, School, Shounen",short,1,7.7528677,11342,8.214457831325301
31189,Watashi ga Toriko ni Natte Yaru,Restricted,short,2,7.1691265,2330,7.405405405405405
28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",medium,13,8.334066,71295,8.728699551569507
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",medium,12,7.1477904,13346,7.2439024390243905
30531,Gakuen Handsome The Animation,"Comedy, Parody, School, Shounen Ai",short,1,6.433587,2038,6.846153846153846
3140,Ryoujoku no Machi: Kyouen no Ceremony,"Fantasy, Restricted, Military",short,1,5.5778236,1461,5.980392156862745
5211,Hime Dorei,Restricted,short,2,5.9506645,2313,5.897435897435898
523,Tonari no Totoro,"Adventure, Comedy, Supernatural",long,1,8.03115,271484,8.507540548231054
32813,2010,Music,Music,1,5.4118032,217,4.333333333333333
6437,Sora wo Kakeru Shoujo Picture Drama,"Adventure, Comedy, Sci-Fi, Space",Special,9,6.717351,1716,6.4655172413793105
10710,Houkago no Pleiades: Manner Movie,Magic,long,1,5.8010197,1773,5.945945945945946
30886,Mu Di,Music,long,1,6.0714726,145,6.5
1748,Piyoko ni Omakase pyo!,"Comedy, Sci-Fi, Shounen",short,8,6.7040396,1480,7.25
2922,Ashita no Joe 2 (Movie),"Drama, Sports",long,1,7.437734,1396,7.95
8653,Mahou Shoujo Isuka,Restricted,short,3,6.591724,2600,6.690476190476191
1706,Gun Frontier,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen",medium,13,6.517098,4732,6.823076923076923
22575,Ahiru no Pekkle no Minikui Ahiru no Ko,"Fantasy, Kids",short,1,5.549256,114,4.5
2863,21-ji no Onna: Newscaster Katsuragi Miki,Restricted,short,3,6.070229,2277,6.045454545454546
1868,Gin&#039;iro no Olynsis: Tokito,"Adventure, Drama, Mecha, Romance",medium,12,6.364323,5305,6.456375838926174
435,Magic Knight Rayearth,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",medium,20,7.31647,34141,7.6658595641646485
9521,Tie Shan Gongzhu,"Action, Adventure, Fantasy",long,1,6.055426,347,5.75
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",short,3,7.5845966,40176,7.906785469499657
2168,Sakura Taisen: New York,"Adventure, Comedy, Supernatural",short,6,6.253471,1769,6.90566037735849
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,"Comedy, School, Seinen, Slice of Life",short,1,7.4984784,25169,7.681681681681682
5304,Akiba-chan,"Comedy, Kids, Slice of Life",medium,10,5.1449933,1383,4.972222222222222
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,"Comedy, Romance, School",short,1,7.4802313,80676,7.663967611336032
5196,Aria The Origination Picture Drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.579829,7014,7.465811965811966
18723,Soul Reviver,"Action, Seinen, Supernatural",Special,1,5.3660007,326,6.125
22745,Brothers Conflict Special,"Harem, Romance, Shoujo",Special,1,6.8211474,10451,7.042307692307692
1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",medium,39,7.9349327,5424,7.828877005347594
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",short,13,7.3334765,25170,8.23777564717162
113,Uchuu no Stellvia,"Action, Romance, Sci-Fi, Space",medium,26,7.013703,15471,7.68389662027833
31925,White Tree,"Music, Romance",Music,1,5.084984,104,4.5
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",short,1,6.677901,15280,7.108256880733945
671,Lemon Angel Project,"Drama, Music",medium,13,7.0804906,5763,7.119496855345912
25089,Araiguma Rascal Specials,"Drama, Slice of Life",Special,2,6.495718,101,6.0
4365,"Hitou Meguri The Animation: Wakaokami, Rachiru",Restricted,short,1,6.5300345,2678,6.614035087719298
1193,Happy Seven: The TV Manga,"Comedy, Fantasy",medium,13,6.407694,3287,6.725274725274725
6704,Queen&#039;s Blade: Rurou no Senshi Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.2506084,9470,6.2
507,Gravitation: Lyrics of Love,"Comedy, Romance, Shoujo, Shounen Ai",short,2,6.734126,22015,7.223650385604113
4470,Gene Diver,"Action, Adventure, Shounen",medium,56,5.8204265,182,5.0
1845,Gaiking: Legend of Daiku-Maryu,"Action, Mecha, Sci-Fi",medium,39,7.144706,2640,7.2727272727272725
9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure,Special,1,6.023129,244,5.5
1272,Injuu Gakuen La Blue Girl,"Demons, Restricted",short,6,6.0511994,4893,6.280487804878049
6809,Toshi Densetsu Monogatari Hikiko,Horror,short,1,5.865624,2963,6.219512195121951
4280,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller",long,1,7.7868795,103600,8.177337632427452
21327,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",medium,12,7.9614763,139601,7.833199679230153
2444,Maids in Dream,Restricted,short,2,5.721079,1294,5.583333333333333
3448,Mad★Bull 34,"Action, Police",short,4,6.6325197,3216,6.558441558441558
3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",medium,25,6.3519306,965,6.555555555555555
3568,Ganbarist! Shun,"Comedy, Shounen, Sports",medium,30,7.64451,1700,7.782608695652174
5587,Shin Reyon Densetsu: Mou Hitori no Flair,Restricted,short,1,5.6854305,371,5.5
2420,Spirit of Wonder: Shounen Kagaku Club,"Drama, Sci-Fi, Seinen, Space",short,2,6.7943187,1613,7.183673469387755
938,Shin Getter Robo tai Neo Getter Robo,"Action, Mecha, Sci-Fi, Shounen",short,4,6.8600087,2339,7.142857142857143
5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",medium,51,6.9059863,13898,6.793846153846154
31865,Kare Baka: Wagahai no Kare wa Baka de R,"Comedy, Romance, School",ONA,8,5.9012165,4391,5.826923076923077
10301,Rio: Rainbow Gate! Special,"Comedy, Ecchi, Game",Special,1,6.3781414,3037,6.5
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,"Comedy, Fantasy, Magic",long,1,6.6270094,833,6.382352941176471
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,Fantasy,long,1,7.256282,809,7.7727272727272725
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",ONA,12,7.7714295,45632,7.797564687975647
25875,"Wake Up, Girl Zoo!",Comedy,ONA,10,5.9904904,3308,6.285714285714286
1174,Munto,"Fantasy, Magic, Romance",short,1,6.7953506,12271,7.18780487804878
23759,Oira no Ski,"Comedy, Sports",long,1,6.4537916,201,6.5
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",medium,12,7.035599,22770,7.453865336658354
20047,Sakura Trick,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",medium,12,7.037018,108011,7.424242424242424
20671,Shashinkan,"Drama, Historical, Slice of Life",long,1,7.653951,1910,7.966666666666667
3475,Muramasa,"Historical, Horror, Martial Arts, Samurai",long,1,6.265685,2535,6.796875
5298,Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s,"Fantasy, Game, Sci-Fi",Special,1,6.691073,5176,7.068965517241379
5322,Mugen Kouro,"Action, Sci-Fi, Space",ONA,4,5.496542,891,5.565217391304348
10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,6.9266024,34723,7.507062146892656
19233,Around,Slice of Life,long,1,6.137862,468,6.0
2553,Flanders no Inu,"Drama, Historical, Slice of Life",medium,52,7.6366744,2411,7.804347826086956
14235,Salad Land,Fantasy,ONA,1,4.6679654,168,4.25
4240,Ginga Senpuu Braiger,"Action, Adventure, Mecha, Space",medium,39,6.4781094,886,6.833333333333333
884,Shin Angyo Onshi,"Action, Fantasy",long,1,6.898341,13231,7.0974264705882355
33420,RESTART POiNTER,Music,Music,1,6.0854883,364,6.0
544,Venus Senki,"Action, Adventure, Sci-Fi, Space",long,1,6.7079034,5204,6.907608695652174
32863,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,"Action, Comedy, School, Shounen",ONA,8,7.8042297,7999,7.928571428571429
2060,Gall Force 1: Eternal Story,"Action, Adventure, Mecha, Military, Sci-Fi, Space",long,1,6.157093,2780,6.6117647058823525
19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",medium,14,7.129165,18072,7.2075471698113205
29861,Channel 5.5 3rd Season Prologue,Comedy,ONA,1,4.336515,155,4.0
29557,Mikuni no Tame Ni,"Historical, Military",long,1,3.6522095,96,3.6666666666666665
21067,Strange+,"Comedy, Shoujo, Slice of Life",medium,12,6.2035813,21006,6.464503042596349
17679,Gambo,"Demons, Historical",long,1,6.6023645,4232,7.293103448275862
8231,Princess Lover!: Magical Knight Maria-chan,"Magic, Parody",Special,6,6.3042955,5960,5.974489795918367
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,"Demons, Fantasy, Restricted, Horror, Sci-Fi",short,2,5.8626747,676,5.681818181818182
30401,Rule,Dementia,long,1,4.606306,106,3.0
3531,Shinjin Tour Conductor,Restricted,short,1,5.730399,862,5.608695652173913
795,Oniisama e...,"Drama, School, Shoujo, Shoujo Ai",medium,39,7.3145003,11424,7.774193548387097
29995,The Embryo Develops into a Fetus,Dementia,ONA,1,4.719739,727,4.875
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",long,1,4.8947644,143,2.0
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,7.299169,51083,7.400172117039587
30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",long,1,6.152622,60,5.5482563972473145
23635,Poppoya-san: Nonki Kikanshi,Kids,long,1,5.0082517,67,4.69324254989624
9500,Starlight Scramble Renai Kouhosei,"Action, Romance, Sci-Fi",short,2,5.790391,141,5.9680376052856445
3869,Sakura Momoko Gekijou: Coji-Coji,"Comedy, Fantasy",medium,100,6.3238006,186,6.562134265899658
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy, Police",Special,1,5.94954,101,5.294987201690674
33811,Teekyuu 8,"Comedy, Shounen, Sports",medium,12,7.154701,3961,7.173691749572754
5928,Kigyou Senshi Yamazaki: Long Distance Call,"Drama, Sci-Fi, Seinen",short,1,5.393143,168,5.71650505065918
26137,Afghanistan Paghman-mura no Monogatari: Boku no Mura ni Circus ga Kita,"Historical, Kids",short,1,6.2970986,130,5.611980438232422
23005,Mogura no Motoro,Slice of Life,long,1,5.7039356,62,4.281488418579102
31422,Minami Kamakura Koukou Joshi Jitensha-bu,"School, Shounen, Sports",medium,Unknown,7.112169,2216,7.016354560852051
33694,Mukidashi no Koushi,"Comedy, Music",ONA,1,5.5550823,83,5.549587726593018
13463,Panda no Taputapu,Kids,medium,Unknown,6.555419,131,6.861893177032471
17219,Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu,"Comedy, Fantasy, Kids",long,1,6.171645,97,6.847037315368652
33573,BanG Dream!,Music,medium,Unknown,6.748674,1953,6.822173118591309
24857,Akagaki Genzou: Tokuri no Wakare,Comedy,long,1,6.0137377,87,5.699483394622803
18817,Yasai no Yousei: Quiz Gekijou,"Comedy, Kids",long,1,5.6351414,87,5.7789082527160645
18943,Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,"Adventure, Comedy, Fantasy, Kids, Magic",long,1,5.997113,87,5.932718753814697
34122,Minna de Bokumetsu Inshu Unten,Drama,Special,1,5.73633,48,5.684549808502197
16586,Michitekuru Toki no Mukou ni,"Adventure, Fantasy, Romance",Special,1,6.5376983,126,6.033144474029541
18747,Hotaru Kagayaku,"Drama, Kids",short,1,5.9808536,70,5.270138740539551
33079,Meikyoku to Dai Sakkyokka Monogatari,"Historical, Music",short,9,5.018124,44,5.788876056671143
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,"Comedy, Police",Special,2,5.9496145,105,5.295073986053467
9866,Oshin,Drama,long,1,5.9066157,221,6.101443767547607
22481,Hello Kitty no Kieta Santa-san no Boushi,"Fantasy, Kids",short,1,6.019191,103,6.367748737335205
33012,Island,"Drama, Sci-Fi",medium,Unknown,7.2405076,1659,7.279345989227295
30089,Zombie Clay Animation: Life of the Dead,"Comedy, Horror",short,4,4.638885,125,5.0196003913879395
29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,4.416228,59,4.1219563484191895
32195,Junjou Shoujo Et Cetera Specials,Restricted,Special,2,6.1213694,254,5.68886137008667
34086,Tales of Zestiria the X (2017),"Action, Adventure, Fantasy",medium,12,6.9158835,10848,6.988165855407715
9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",medium,48,6.899009,233,6.986886501312256
34233,Kimoshiba,Comedy,medium,Unknown,6.1264977,81,6.350978374481201
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,"Action, Adventure",Special,1,6.0997944,83,5.610941410064697
23967,Fox Wood Monogatari,"Adventure, Kids",short,3,5.9654946,67,5.785525798797607
30349,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",long,1,6.3651953,44,5.872645854949951
6072,Juuippiki no Neko to Ahoudori,"Adventure, Fantasy, Kids",long,1,6.427172,286,5.966245651245117
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,Special,1,6.026932,127,5.671541690826416
34437,Code Geass: Fukkatsu no Lelouch,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",nan,Unknown,1.9011588,22748,-1.4311634302139282
24869,Aoi Umi to Shounen,Slice of Life,short,1,6.1830688,68,5.77385139465332
33845,Free! (Shinsaku),"School, Sports",nan,Unknown,2.5119462,8666,-1.3687336444854736
33618,Ozmafia!! Special,"Historical, School, Shoujo",Special,1,6.168673,574,6.509365081787109
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,"Adventure, Fantasy",long,1,6.1540637,109,5.890958309173584
27569,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,"Comedy, Fantasy, Kids",long,1,6.171481,66,6.8469061851501465
31599,Kaette Kite yoo Toyama kara,Comedy,ONA,Unknown,4.404735,51,4.104456901550293
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Comedy, Fantasy",ONA,11,5.537732,91,6.410987854003906
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",medium,132,6.0821557,72,7.5138068199157715
32518,Shoujo kara Shoujo e...,Restricted,short,Unknown,6.087652,1964,6.067394733428955
29541,Hello Kitty no Santa-san ga Futari Ita,"Fantasy, Music",short,1,5.815418,57,5.921931743621826
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",medium,26,6.618542,63,7.072085857391357
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,"Action, Adventure, Samurai, Shounen",long,1,4.5751114,90,5.234142780303955
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids",medium,40,6.191587,62,6.312676906585693
25985,Contact,"Comedy, Kids, Sci-Fi",Special,1,5.681324,102,6.011255264282227
4790,Zeno: Kagirinaki Ai ni,"Drama, Historical",long,1,6.2974977,207,6.676523685455322
32073,Otoshidama,"Kids, Music",Music,1,4.837928,39,3.3840274810791016
19517,Taabou no Ryuuguusei Daitanken,"Fantasy, Kids",long,1,5.9833107,72,6.637301921844482
30892,Boo Boo Boy,"Cars, Kids",medium,26,6.459756,128,6.710668087005615
18567,Taiman Blues: Ladies-hen - Mayumi,Shounen,short,2,6.903752,99,6.849812984466553
10077,Sango no Umi to Ouji,Fantasy,short,1,5.7871284,132,5.842166423797607
33078,Ryoku Tama Shinshi,"Comedy, Demons",long,1,5.854987,33,6.004035949707031
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",long,1,5.635646,92,5.780842304229736
26345,Kogitsune no Okurimono,"Drama, Fantasy, Kids",short,1,6.1257763,52,6.553935527801514
31988,Hibike! Euphonium 2,"Drama, Music, School",medium,13,7.688256,47716,7.9381184577941895
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,medium,125,6.129319,90,6.354459762573242
30468,My Melody no Akazukin (OVA),"Fantasy, Kids",short,1,6.016261,74,6.356533050537109
26107,Miitsuketa!,"Drama, Kids",short,1,5.973957,48,5.261629581451416
34104,Knight&#039;s &amp; Magic,"Action, Fantasy, Mecha, School",medium,Unknown,6.5014114,887,6.745528697967529
31004,Niji no Kakehashi,"Drama, Kids",short,1,5.971449,40,5.258535385131836
33836,Seiren,School,medium,12,6.6011786,6809,6.8749189376831055
30944,Muku Hatojuu no Meiken Monogatari,"Adventure, Drama, Kids",short,1,5.3875823,46,5.5890326499938965
31049,Beyblade Burst,"Action, Adventure, Sci-Fi, Shounen, Sports",medium,Unknown,6.4751406,3221,6.864541530609131
19497,Kagerouka-kun,"Fantasy, Kids",short,1,6.017271,84,6.360400676727295
21121,Heart Cocktail Again,"Romance, Seinen",short,1,5.744568,79,4.566087245941162
28097,Little Twins,"Adventure, Kids",short,3,5.9639287,62,5.783592700958252
1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",medium,26,6.2350006,235,5.956948757171631
10353,Okama Hakusho,"Comedy, Seinen",short,3,5.8207254,183,5.349266529083252
32598,Tsukushi no Iwai,Historical,short,1,6.4383483,37,6.650493144989014
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,"Drama, Slice of Life",long,1,6.5792794,124,6.362631797790527
32448,Kirin Ashita no Calendar,"Historical, Kids",medium,1306,6.4975834,59,5.441239833831787
22391,Ring Ring Boy,Dementia,long,1,4.431737,69,2.266249656677246
10210,Bug tte Honey,"Adventure, Comedy",medium,51,6.7164946,146,7.0875983238220215
9856,Manga Nihon Emaki,Historical,medium,46,6.38145,122,6.480408191680908
26225,"Kii-chan Watashi, Umarete Kite Yokatta!","Drama, Kids",short,1,5.975211,52,5.263176918029785
29483,Rainbow no Anime Bako,Kids,Special,1,5.8435564,56,5.961225986480713
28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,short,1,5.9408693,62,6.0852837562561035
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy, Police",Special,1,5.949669,108,5.295138835906982
33604,Mo Jing Lieren 3rd Season,"Adventure, Fantasy",ONA,Unknown,4.934109,58,4.442725658416748
19169,Go! Go! Kadendanshi,"Action, Seinen",ONA,78,6.917304,136,7.633321285247803
18283,Sonyeon 007 Eunhateukgongdae,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",long,1,5.7079587,68,5.356686115264893
32999,"Neko mo, Onda-ke","Comedy, Slice of Life",medium,12,6.513913,234,6.791026592254639
22999,Nippon Tanjou,Historical,medium,5,6.3812194,62,6.480156421661377
30695,Pop in Q,"Fantasy, Music",long,1,7.2065406,5207,7.734141826629639
32353,Bonobono (2016),Comedy,medium,Unknown,6.339357,760,6.6135993003845215
21277,Yawaraka Atom,"Comedy, Parody",ONA,7,5.625577,69,5.91718053817749
33887,Time for Christmas,Music,Music,1,5.2289667,42,3.8817226886749268
26235,Crayon no Hoshi,"Drama, Kids",short,1,5.9736433,47,5.261242866516113
18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",long,1,6.7446623,66,7.0517964363098145
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",long,1,5.940466,68,5.9549970626831055
16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",long,1,5.9877515,79,7.095897197723389
34502,Inazma Delivery,"Action, Comedy, Sci-Fi",medium,10,6.7642226,32,5.994500637054443
14039,Katayoku no Khronos Gear,"Action, Sci-Fi",short,1,5.4618163,542,5.532174587249756
34321,Fate/Grand Order: First Order,"Action, Fantasy, Magic, Supernatural",Special,1,5.746929,5005,6.027474880218506
